Removed Pin From Net: NetName=GND Pin=C1-2
Removed Pin From Net: NetName=GND Pin=C2-2
Removed Pin From Net: NetName=VBUS Pin=C15-1
Removed Pin From Net: NetName=VSYS Pin=C43-2
Removed Pin From Net: NetName=VSYS Pin=C47-2
Removed Pin From Net: NetName=GND Pin=C66-2
Removed Pin From Net: NetName=VBUS Pin=CR1-1
Removed Pin From Net: NetName=PIN Pin=CR1-2
Removed Pin From Net: NetName=GND Pin=D1-1
Removed Pin From Net: NetName=5V Pin=D1-2
Removed Pin From Net: NetName=NetC25_1 Pin=F1-1
Removed Pin From Net: NetName=5V Pin=J3-1
Removed Pin From Net: NetName=GND Pin=J3-5
Removed Pin From Net: NetName=SCL Pin=J5-1
Removed Pin From Net: NetName=SDA Pin=J5-2
Removed Pin From Net: NetName=5V Pin=J5-3
Removed Pin From Net: NetName=GND Pin=J5-4
Removed Pin From Net: NetName=3V3 Pin=R1-1
Removed Pin From Net: NetName=3V3 Pin=R5-1
Removed Pin From Net: NetName=3V3 Pin=R8-1
Removed Pin From Net: NetName=NetC18_1 Pin=R21-1
Removed Pin From Net: NetName=VBUS Pin=R21-2
Removed Pin From Net: NetName=NetC25_1 Pin=R22-1
Removed Pin From Net: NetName=VSYS Pin=R22-2
Removed Pin From Net: NetName=VSYS Pin=R26-1
Removed Pin From Net: NetName=GND Pin=U1-14
Removed Pin From Net: NetName=NetC6_1 Pin=U1-16
Removed Pin From Net: NetName=NetC3_1 Pin=U1-17
Removed Pin From Net: NetName=PROCHOT Pin=U1R-6
Removed Pin From Net: NetName=DSWITCH Pin=U1R-15
Removed Pin From Net: NetName=VBUS Pin=U3-2
Removed Pin From Net: NetName=VBUS Pin=U3-3
Removed Pin From Net: NetName=VBUS Pin=U3-11
Removed Member From Class: ClassName=SBH_Charger_Connectors Member=C1
Removed Member From Class: ClassName=SBH_Charger_Connectors Member=C2
Removed Member From Class: ClassName=SBH_Charger_Connectors Member=C66
Removed Member From Class: ClassName=SBH_Charger_Connectors Member=J5
Change Component Footprint: Designator=C1 Old Footprint=CAPACITOR_0603 New Footprint=CAPACITOR_0402
Change Component Footprint: Designator=J4 Old Footprint=CONN_JACK New Footprint=CONN3_54-00166_TEN
Change Component Footprint: Designator=J3 Old Footprint=CONN_JST_XH254_5POS_VERT New Footprint=EASTRISING_ER-CON50HT-1
Change Component Footprint: Designator=CR1 Old Footprint=DO-214AC New Footprint=SMASeries_LTF
Change Component Footprint: Designator=CR2 Old Footprint=DO-214AC New Footprint=SMASeries_LTF
Change Component Footprint: Designator=R21 Old Footprint=RESISTOR_0603 New Footprint=FP-PCS2512-MFG
Change Component Footprint: Designator=R22 Old Footprint=RESISTOR_0603 New Footprint=FP-PCS2512-MFG
Change Component Footprint: Designator=U1 Old Footprint=S-PWQFN-N32 New Footprint=RSN0032B-IPC_B
Change Component Comment : Designator=R21 Old Comment=0.005 OHM 1% 1W New Comment=10 mOhms
Change Component Comment : Designator=R22 Old Comment=0.005 OHM 1% 1W New Comment=10 mOhms
Change Component Comment : Designator=C1 Old Comment=10nF Ceramic 6.3V New Comment=CC0402KRX7R9BB103
Change Component Comment : Designator=U1 Old Comment=BQ25731 New Comment=BQ25730RSNR
Change Component Comment : Designator=J4 Old Comment=CONN JACK R/A PCB 5.5X2.1MM New Comment=54-00166
Change Component Comment : Designator=CR1 Old Comment=SMAJP4KE18A-TP New Comment=SMAJ26CA
Change Component Comment : Designator=CR2 Old Comment=SMAJP4KE18A-TP New Comment=SMAJ26CA
Change Component Comment : Designator=J3 Old Comment=XH2.54 VERT New Comment=FFC_50POS_0.5MM_HORIZ_TOP
Change Managed Component Library Link : Designator=R21 Old VaultGUID= New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID= New ItemGUID=D483D089-4C27-489E-A0BA-C2A6185866BC Old RevisionGUID= New RevisionGUID=F468EDBB-BB29-401B-8CA5-499BD033F3A5
Change Managed Component Library Link : Designator=R22 Old VaultGUID= New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID= New ItemGUID=D483D089-4C27-489E-A0BA-C2A6185866BC Old RevisionGUID= New RevisionGUID=F468EDBB-BB29-401B-8CA5-499BD033F3A5
Change component parameters: Designator = "C1" ("C1"); Footprint = "CAPACITOR_0603"; UniqueID = "\NVWSRVPE\JODUFOMA" ("\NVWSRVPE\JODUFOMA")
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "SMAJ26CA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mfr_Name"; Value = "Littelfuse Inc"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "DEV"; VariantName = "[No Variations]"
Change component parameters: Designator = "J3" ("J3"); Footprint = "CONN_JST_XH254_5POS_VERT"; UniqueID = "\QTOJWNRO" ("\QTOJWNRO")
Change component parameters (AddParameter): Name = "Contact Plating"; Value = "Phosphor Bronze, Tin/Lead Plated"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "FFC Type"; Value = "ZIF Locking"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Made By"; Value = "Andrew Lin"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Current"; Value = "?"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Orientation"; Value = "Horizontal Top"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pin Count"; Value = "50"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "HFK116CT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "J4" ("J4"); Footprint = "CONN_JACK"; UniqueID = "\YAGJQURR" ("\YAGJQURR")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2024 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "54-00166"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mfr_Name"; Value = "Tensility"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "DEV"; VariantName = "[No Variations]"
Change component parameters: Designator = "R21" ("R21"); Footprint = "RESISTOR_0603"; UniqueID = "\NVWSRVPE\WYEBRHWU" ("\NVWSRVPE\WYEBRHWU")
Change component parameters (AddParameter): Name = "Automotive"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Automotive Grade"; Value = "Grade 0"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Category"; Value = "Res"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://www.ohmite.com/assets/docs/res_pcs.pdf?r=false"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "Metal Film"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Class L2"; Value = "Resistors"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Class L3"; Value = "Chip SMD Resistors"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Digikey Description"; Value = "2W 0.010 OHMS 0.5% 2512"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height"; Value = "0.664mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ipc Land Pattern Name"; Value = "RESC635305X41"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Ohmite"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "PCS2512DR0100ET"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Octopart"; Value = "https://octopart.com/pcs2512dr0100et-ohmite-106082038"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "PCS2512"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power Rating"; Value = "2W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "10mΩ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Series"; Value = "PCS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature"; Value = "-55°C to +170°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "50ppm/°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Range High"; Value = "+170°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0.%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10mΩ"; VariantName = "[No Variations]"
Change component parameters: Designator = "R22" ("R22"); Footprint = "RESISTOR_0603"; UniqueID = "\NVWSRVPE\NUMUNWOA" ("\NVWSRVPE\NUMUNWOA")
Change component parameters (AddParameter): Name = "Automotive"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Automotive Grade"; Value = "Grade 0"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Category"; Value = "Res"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://www.ohmite.com/assets/docs/res_pcs.pdf?r=false"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "Metal Film"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Class L1"; Value = "Passive Components"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Class L2"; Value = "Resistors"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Class L3"; Value = "Chip SMD Resistors"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Digikey Description"; Value = "2W 0.010 OHMS 0.5% 2512"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height"; Value = "0.664mm"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ipc Land Pattern Name"; Value = "RESC635305X41"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lead Free"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Ohmite"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer Part Number"; Value = "PCS2512DR0100ET"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Octopart"; Value = "https://octopart.com/pcs2512dr0100et-ohmite-106082038"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "PCS2512"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power Rating"; Value = "2W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "10mΩ"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Series"; Value = "PCS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature"; Value = "-55°C to +170°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "50ppm/°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Range High"; Value = "+170°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Range Low"; Value = "-55°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0.%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10mΩ"; VariantName = "[No Variations]"
Change component parameters: Designator = "U1" ("U1"); Footprint = "S-PWQFN-N32"; UniqueID = "\NVWSRVPE\AMCLMZXR" ("\NVWSRVPE\AMCLMZXR")
Change component parameters (AddParameter): Name = "Copyright"; Value = "Copyright (C) 2024 Ultra Librarian. All rights reserved."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "BQ25730RSNR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mfr_Name"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "595-BQ25730RSNR"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "DEV"; VariantName = "[No Variations]"
Added Component: Designator=f(SOT-23-3)
Add component (AddParameter): Name = "Amp Rating"; Value = "5.8 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Created By"; Value = "Dylan T"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "FET Type"; Value = "N-Channel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer _Part_Number"; Value = "AO3404A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "SOT23-3L"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Dissipation"; Value = "1.4W (Ta)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rds (on)"; Value = "28mOhm @ 5.8A, 10V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SourceLibrary"; Value = "ON_Semiconductor_2020-01-13"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "785-1004-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vdss"; Value = "30V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vendor"; Value = "Alpha & Omega Semiconductor Inc."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Verified By"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgs (Max)"; Value = "3V @ 5.8A, 10V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgs (th)"; Value = "3V @ 250µA"; VariantName = "[No Variations]"
Added Component: Designator=Q1(SOT-23-3)
Add component (AddParameter): Name = "Created By"; Value = "John Ulm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Id"; Value = "-4.3A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reviewed By"; Value = "---"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "DMP3056L-7DICT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "VDSS (Max)"; Value = "-30V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vgss (Max)"; Value = "+-25V"; VariantName = "[No Variations]"
Added Component: Designator=Q3(TRANS_AON6407)
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/AON6407/Alpha%20&%20Omega%20Semiconductor%20Inc./view-part/2658357/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Digi-Key_Part_Number"; Value = "785-1421-1-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Alpha &"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "AON6407"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "DFN-8 Alpha &amp; Omega Semiconductor"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/AON6407/Alpha%20&%20Omega%20Semiconductor%20Inc./view-part/2658357/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=SB1(RESISTOR_0603)
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.digikey.com/en/products/detail/koa-speer-electronics-inc/RK73B1JTTD101J/9844701"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Made By"; Value = "Robert Pafford"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value  (Ohms)"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Verified By"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=SB2(RESISTOR_0603)
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.digikey.com/en/products/detail/koa-speer-electronics-inc/RK73B1JTTD101J/9844701"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Made By"; Value = "Robert Pafford"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value  (Ohms)"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Verified By"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=U5(TSOT-23_S6)
Add component (AddParameter): Name = "Arrow_Europe-Purchase-URL"; Value = "https://snapeda.com/shop?store=Arrow+Europe&id=4343773"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Availability"; Value = "Good"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/LTC4412ES6%23TRPBF/Analog%20Devices/view-part/4343773/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DigiKey-Purchase-URL"; Value = "https://snapeda.com/shop?store=DigiKey&id=4343773"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Analog Devices"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser-Purchase-URL"; Value = "https://snapeda.com/shop?store=Mouser&id=4343773"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "LTC4412ES6#TRPBF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "SOT-23-6 Analog Devices"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/LTC4412ES6%23TRPBF/Analog%20Devices/view-part/4343773/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
